RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29
9,0,California,state,,194240.16001608214,194888.58485708706,195757.11628244142,197639.66708589054,199819.80945835166,202169.8370566105,204659.2429706302,207268.23817725724,209894.86734347566,212388.21803113763,214844.6088077353,217245.06695968308,219280.67563298147,221292.25320274234,223552.4865401926,226354.55590217086,229163.40946655336,231726.80751662175,234135.64750384272,236462.63078336205,238725.05387013906,240849.48437497334,242858.75920341784,244746.68842449528,246282.2229171152,247836.5648934939,249641.25966655533,252058.88103154663,254878.22069216453,258009.85565579103,261632.5535985627,265545.9579657319,269507.0493144007,273278.4486762449,276974.705332124,280618.80587886326,283845.12960805517,286848.31583353464,290020.0174115331,293702.8111925786,297794.841170903,301596.70476150507,305598.904501254,309817.9398952631,314495.83880206436,319069.4876515568,323473.55839740846,327724.55670201033,332107.281205635,337033.3843242565,342658.06240404205,349110.4938941337,356533.4801948774,364809.91530766565,373299.21694232215,381437.47532471875,389165.64689143986,396593.4181786727,403154.87291997235,409507.9027827815,415179.6826849852,421310.5669590863,427739.14021147555,434993.7375944301,442052.7158201964,448601.10523724166,454848.12643633503,461170.86315321457,467512.30538857984,473739.9077998465,478802.9191391945,483292.1274214524,487032.19363849104,490385.0454782645,493597.43171489215,496494.3299722259,499350.1205007923,501323.8607849498,502094.83021294,502146.19718531444,501117.7403402946,499909.2976590058,498611.4410118751,497465.84035826847,496534.01756367675,495436.3522332672,493882.2451543503,491872.77071816847,488727.98421107046,485094.1354324364,480428.66345766373,475538.4268546289,470025.2488163751,464232.33686811244,458381.681030405,452117.4505645418,445886.45635411196,438584.0212236618,429848.4110393526,419588.8767222409,408665.3478050887,398028.4699828704,387226.36619589647,376798.6180325595,367149.55098460364,358808.9446561113,350771.44165100856,343127.24615575164,335984.8393197689,330732.83772986947,326371.6189156174,322332.3478094856,318452.46910598455,315110.9609154738,312643.4542078642,310592.2940511965,308971.7394773489,308127.14522916486,309035.8916477238,311023.5285094921,313049.8231192013,313927.48650814994,315062.7753523902,316464.0745442098,318008.11374410364,318071.7945996132,317049.60342676024,315182.1076326504,313258.7525042574,311171.2366715384,309341.6109222779,308040.15338321304,307007.3178262841,305988.47695215914,304480.90232779743,302886.5304601912,300511.70851460565,298593.95376690035,296943.16301742947,295137.7711511134,293002.03181308386,290706.35715684044,289589.97783291544,288868.1566508954,288506.71860896255,287975.40218201914,287409.91113692883,287062.31992910546,287341.82087734266,288476.9430058067,290099.8418658432,292678.42569283507,296182.11134837364,300654.0785170121,305524.5358624686,310696.8724213953,315524.84991776,319779.4557825694,323406.71127556264,327717.2468324097,333656.45921118924,340849.90895959036,348096.35926195583,355010.7844472428,361786.3733331615,368465.44690767146,374065.93188151624,378604.74794419605,381881.0028966181,384541.3244413811,386972.3212231596,389989.0817145607,393246.09489440126,395897.9987248068,397607.0794730741,399124.2878834197,401674.54623251903,404905.1740028242,408503.61721868505,411781.33775197173,414749.6881680538,417307.6072209114,419450.2206895181,421516.9592757726,423792.14308387163,426085.33499567996,427820.7224847551,428927.3523152177,429846.75806484016,430976.9893051072,431887.9958821694,432719.35314027016,435932.2518440998,441436.0974612361,447661.52676622337,452288.1131055108,455281.9367442901,457951.75659738394,458936.4919752207,458676.03361814405,457224.55737626477,456931.40685293585,458011.2585546263,460653.1926711865,465639.53837028827,472192.1253785379,479278.90925474575,485072.6636979093,489357.26523957355,493034.8893737796,494811.9939678558,496327.22824375745,497911.21590839856,501394.65181262494,505259.06498964125,509845.14285359863,515009.08447325515,520623.331677038,525641.5172456726,529733.9001545035,533540.5312100216,536694.6945029426,539482.7964697833,542479.2438436017,545843.2831899732,549537.715876212,552161.860536452,553679.6585496948,553127.6648570714,551416.7327303936,549578.5397567746,548616.3832499203,548113.6396792694,547863.6696287767,548436.2618646049,550289.2480650073,553043.2848705729,556260.3593466248,559787.6859170861,563400.1167354045,566358.9199272481,568787.7191761116,571227.317572968,573486.6037136429,573874.3170041963,572703.5998366391,572767.7081109892,576474.0524920363,584436.2198922997,594540.6508130765,606204.0548162343,617788.5031023188,627423.0961034355,635821.578664068,643532.3295676074,653527.8967634425,665256.7431528061,677672.8255901082,688644.9766641929,695880.50360511,700446.1592379361,704434.9927073442,710048.2448502447,717134.0371846453,727508.3036763755,741147.8370074028,757764.8564127345,772718.4759439997,783816.6578696497,789539.6325778599,789613.1986623622,784499.7619711141,776494.0864777127,769280.0922245635,763575.2677093643,758754.1233358141,751322.3311778437,743834.6150227329,738413.9288926191,738026.6541728867,741365.1162461806,746981.7818563395,754498.1713653398,762868.0217189016,770757.1595791957,777143.1037389213,781722.5338312377,784787.2049255731,785372.6869796407,785293.8171826537
54,1,Texas,state,,110748.63781574804,110806.07503189254,110833.85068647964,110978.04133167017,111070.22917413642,111173.14439034578,111235.32280485508,111434.57154592122,111699.05358043399,111986.58200489772,112317.06240276228,112681.03491991582,112893.01951693202,112853.22263543087,112628.35559069538,112496.91400798735,112539.5905167656,112673.02271262514,112829.20039468734,112969.41576430819,113115.10320370989,113265.457854502,113374.82202407555,113460.76965508626,113491.26087180308,113575.12525803373,113791.20222999738,114167.20976710932,114610.34151376782,115104.6299535756,115606.40827743472,116137.75972553808,116606.49642456726,117010.3849528915,117351.28777870415,117642.38594690053,117861.69161617971,118005.86624302628,118164.56681053783,118359.16094598186,118584.39296894585,118813.43475104566,119038.05993098348,119291.85309462894,119521.45033111151,119755.68465185403,119923.80356276686,120064.06980757084,120415.0056305845,121224.19120204887,122506.70030931853,123784.93871257237,124837.60984330498,125517.68485736371,126154.30322729221,126731.51859430794,127381.95948667293,127984.51571011632,128529.42630254687,129005.13811530429,129507.54599459522,129929.49298320951,130303.41888626729,130636.71956133547,130995.35416397295,131394.01249972518,131745.70910567007,132075.3419692572,132399.14661637243,132663.9553110426,132973.2641548065,133225.62821832256,133429.23893437829,133635.51559807555,133889.1594520996,134297.93240090212,134855.39835733504,135475.58670608807,136095.59117978739,136650.4606534826,137232.33179459357,137951.65594459316,138638.67408555085,139327.50505252543,139691.06297128822,139838.55925724484,139821.38614483617,140033.68119569882,140421.63490874946,140933.61742809357,141393.70310185011,141886.37875696542,142368.49837485448,142815.8881991844,143184.904699297,143528.343738841,143391.182566483,142996.34860867666,142411.25126888507,142105.53280996767,141886.01535814148,141687.48160866462,141521.94506304746,141171.66840260182,140669.33321688496,140074.0733263071,139498.50101003787,138964.79403347394,138479.9938119523,138219.92027040716,138114.62291796415,138095.9357235198,138094.6550854074,138067.60427946158,138078.90730638325,137967.49424170246,137819.56341021854,137620.85218385133,137664.55245735426,137792.11250133606,137858.9406324453,137851.93854352456,137884.30794462727,138064.04739588514,138270.80952910022,138320.59180404057,138082.20356844304,137615.84242164897,137062.55339728505,136502.07969168082,135920.90410130098,135415.9269646208,134978.06289544897,134514.00214394997,134060.25720787645,133618.876836622,133271.74001151332,132914.03781708973,132717.28930978628,132601.1252651092,132560.5106104886,132449.17666858612,132241.97959670288,131999.3467405055,131890.60021210837,132044.62741830866,132317.59363974104,132590.3094717418,132895.47665694423,133323.8103642652,133806.9272092978,134167.10363522684,134477.80285122982,134790.3628952759,135152.069304936,135514.39259839084,136015.71744186626,136649.1253041442,137402.169956329,138118.18195132332,138938.16912280515,139917.56272592154,140860.54793162414,141777.35615049562,142493.55677030468,143308.86484003512,144052.4196580567,144886.50878291682,145864.63322239942,146971.3720318124,148087.3907741711,149057.54986468275,150037.67039621642,151032.83663378758,152164.85898287527,153182.84493950428,154080.90145130045,154717.73851549978,155525.02179452722,156467.94082687632,157651.19926376993,158878.12756463743,160080.06407815102,161205.8124105641,162284.28477981276,163357.7926087712,164471.65907857582,165631.18259308257,166812.79682547288,168002.37693212036,169047.67583243546,170132.38594464105,171294.6310787211,172510.07742791012,173404.9792234162,174256.98575024027,175082.13599448663,176065.64790323656,176890.0035585342,177692.19766865764,178609.64299142302,179617.61803221764,180744.70938521242,181827.84704119642,182892.55102136967,183844.84307535764,184861.8201132506,185988.626730117,187006.09121896062,187921.57111343238,188626.5938998089,189373.10182131306,190132.1682123779,191039.89513397278,192041.87727727913,193157.00893923015,194265.73319587985,195271.33406747435,196444.9725632492,197545.4797243816,198697.45795379402,199579.5429031126,200583.1911105508,201483.31940856823,202366.66370097102,203038.94717566087,203802.0070500238,204649.10659220812,205493.38971654398,206243.5387221783,206901.24219887028,207460.64850391293,207960.0798503173,208439.7974441433,208944.6114612209,209550.12469880295,210212.5428244217,211097.83238573853,212142.37788731884,213276.95782118104,214421.4117258129,215528.7904343983,216611.00542469698,217396.47818157918,217680.5427156333,217856.2433356976,218524.58996941397,219965.71982959137,222135.4409009919,224580.38803463464,227360.64717513823,230050.8469641379,232876.228429346,235888.50844403103,239292.18001178754,243060.54463839773,247358.87814126196,251955.24952657454,256169.80259327695,259384.74162595978,261732.28401461756,264173.6679453291,267340.6994746958,270982.45896030526,275773.31694543903,281135.97257919103,287204.7919655235,293089.20606296766,298487.481115989,303193.6965927966,306056.15611052007,306960.4176741059,306300.27302816015,305343.16701428016,304323.865925446,303016.76661306433,301304.0641748803,299684.603523362,298606.01263051043,298232.29598642903,298540.65505691594,299361.3324788362,300100.99122714595,300672.3990364836,300696.2526616723,300456.98621656495,299969.59974652505,299382.3402854151,299198.7568770542,299474.47262854245
14,2,Florida,state,,112101.83237146086,112352.49554610523,112651.6108963347,113251.1627188823,113892.59345464857,114541.68844478838,115195.39395438503,115860.43667265249,116553.83963554217,117268.3242091931,118010.19490537053,118771.6429071566,119466.91817965801,120155.6747195057,120868.6155832034,121702.51692571735,122606.6571353483,123550.92338399701,124560.54853389482,125628.05922361818,126728.01557576946,127831.1203523916,128893.79496980853,129938.69048307947,130882.79338948177,131751.85366568665,132603.18444493334,133559.25583322378,134607.98350559306,135704.95635192763,136818.33224449639,138006.48481387214,139178.1994015026,140354.70265140428,141471.8143227725,142673.69102594643,143854.263219598,145068.20392236952,146314.42405413787,147699.2281974716,149158.9349911079,150616.69947982987,152070.65987324592,153573.2748596456,155137.16977029332,156731.00479272075,158298.02094341043,159808.9869997188,161249.43304432122,162675.2887157247,164231.60864845937,166018.7498064525,168111.93489844922,170496.33172978528,173153.21148693643,176087.17250977654,179059.5954678031,181909.4868580466,184578.22147526173,187291.48440886484,190078.18593277395,193049.0542070761,196379.91806271533,200307.6663482505,204682.85970239842,209449.5061371712,214556.6447869042,219859.37419512367,225057.07393163338,229859.06879590705,234340.46616286947,238579.2367615743,242480.5783422255,246087.33793987148,249789.33619319586,253897.73397055423,257836.8362180415,261125.75690456215,263359.7319443867,264811.060311631,265390.07839012257,265352.996209797,264904.6019967536,264079.94381408003,263056.85750293353,261998.6383930942,260841.43648146908,259549.88724389265,257852.7633782296,255646.38623229312,252892.8063846034,249790.5824708984,246611.40721858738,243320.12974751773,239915.14921398743,236432.30224070256,232732.60915471692,229085.59793051067,225215.159782065,221443.25982264208,217347.87171897865,213361.21441569467,209266.7282099293,205031.02196129286,200751.93096769054,196426.3272407908,192139.71225875002,188008.35740938576,184106.76951308452,180666.7130352701,177453.8373918333,174239.63111117375,171135.77880500266,168170.96523279996,165681.59821977792,163400.6706294878,161311.7976640206,159545.48157600258,158400.80376709593,157574.39255439382,156946.14004668637,156395.60858824712,156033.089303813,155709.92337513124,155271.50205933934,154595.1819846665,153626.1233338324,152397.96531340163,151028.3599282228,149610.74389408846,148152.44287254792,146743.98855943253,145325.34849107914,143982.04123709406,142616.6013163274,141285.21155984548,139954.32804359807,138753.91759550013,137652.9949269619,136781.60625429827,136116.09915133417,135715.17285560272,135481.4391690876,135351.9010038677,135336.42344046576,135440.2997580243,135624.3152808706,135984.4382628911,136415.2110212351,137002.1540437184,137584.9994714734,138116.46710020155,138684.08723924845,139391.97968733928,140419.1994805941,141808.47382415517,143393.5816602518,145011.18494282724,146673.05915351716,148412.1378563214,150402.47059404262,152373.67125071053,154283.2567110449,156101.6689854435,157838.4098557574,159670.24582566813,161302.26395362336,162994.32243277147,164597.87864464425,166288.23875937532,167846.57802477424,169200.42741674735,170525.36501858168,171602.2311784468,172719.28859719544,173676.1907670515,174692.24748456062,175556.82039691004,176633.55812829742,177916.113956293,179316.79452376254,180557.04160967763,181652.32077921755,182768.1943755,184053.88535972126,185382.31405517377,186891.32939567915,188452.4166627284,190161.0248296198,191926.6482461507,193639.11561254144,195224.73277714188,196715.44750198058,198133.73994969236,199411.04335989602,200758.10685902764,202130.70360601277,203619.38845198377,204957.11156001492,206323.5065368427,207856.1783281283,209526.7457809185,211051.0239297039,212342.3610131113,213504.8709000772,214805.4609030833,216310.5480808171,217915.4516420526,219346.21129688245,220790.8576554435,222128.94889135336,223603.48735204616,225058.4881535472,226628.28574626622,228246.36203764242,229924.19937163254,231439.0209748936,232762.46033568363,234067.2466746226,235359.18873150615,236710.51613481864,237880.26973469649,239322.91261888298,240739.8257970739,242160.22547507627,243352.0320014247,244586.91753156253,245907.21448257574,247084.5897898558,248175.1436538702,248951.64840494224,249549.24559490985,249888.0888444968,250336.38323106818,250901.05500077503,251662.54046725362,252420.73280062154,253407.2432564717,254732.78915641154,256356.4871966668,258304.4612936053,260166.35855749366,261825.57913110338,262881.6836212847,263212.2223995702,263411.63114515267,264078.9523593281,265813.10146558605,268563.29942216905,271792.1858485776,275546.69322961423,279280.3000898944,283228.268326322,287217.1429748971,291431.82907555293,295983.1678024541,301391.06643153104,307919.19963916315,314531.32138049393,320306.38431426004,324919.6462150861,329454.5914617411,334573.10822165763,340131.561260657,347231.7361864622,355569.3590712875,365446.3135377678,375701.0919123224,385432.1405024978,393947.44190167106,399645.82400325726,402392.20722440997,402491.1033073604,401715.7182052664,400677.4908640608,399559.07765456225,398024.5879151227,396813.0774028494,396388.71783122205,396856.66056550574,397941.14761119924,399655.5187316591,401461.39013645943,403237.51415338117,404499.9120545517,405687.2379258866,406781.8810612187,407854.1384344562,408719.1519735404,409638.24346066196
43,3,New York,state,,135831.1099810542,136285.73545340606,136728.26064503667,137686.92706907046,138684.54315838616,139766.80553714393,140722.21249099763,141557.55328203738,142289.10676870518,143078.43159975208,144044.15051213824,145110.57566316173,146126.44448084966,146950.14431482236,147677.35892489256,148444.7498092377,149317.82980914778,150297.52872793554,151341.64128753656,152437.62533044151,153515.29379602606,154650.11738969863,155840.33022518244,157102.82561265244,158327.82429894447,159446.22724084402,160403.8903205493,161372.85223226363,162405.36895983457,163594.3180606421,164872.0142044015,166283.15747545913,167732.48320226095,169177.73995863146,170600.505348035,172083.19655498993,173522.75843200533,174892.89802053178,176312.3562316954,177706.66132613286,179128.1888774055,180538.13877099543,182007.9489655977,183731.49731324837,185655.42503860322,187661.76054690118,189397.64231388702,190942.91456670724,192427.75138626376,193827.50287379642,194981.20294183982,196142.0175331103,197520.4845871638,199245.30078110754,201174.67552701908,203161.30241230517,205209.22288818334,207196.65809288353,209199.4757177575,211117.47081820402,212951.19347111267,214733.483536365,216339.02952831693,218030.2354333866,219826.04033448175,221716.86658862847,223704.02203459825,225785.0193313933,227970.30654065972,230182.2173922545,232180.5264925029,234142.96519668595,235845.46669221486,237385.99188981453,238712.97159878525,239901.63002399067,241025.99210441302,242157.14168984766,243226.4424844456,244207.89982064263,244875.85495129557,245401.92096928196,245739.26587457632,246048.34448683614,246293.74143419226,246483.46806104123,246704.36765413653,246763.63002582185,246916.11934024794,246986.28857950275,247089.21442461558,247216.3674043694,247248.11200535996,247431.8213583103,247607.4431196848,247703.79112578576,247762.4730035936,247638.46515440804,247532.9070925579,247246.01159594618,246797.5264907605,246133.51680172575,245250.3951826985,244260.67127527538,243141.33730336218,241784.78183463748,240296.9941884176,238890.65931290356,237613.21312773437,236556.8474445295,235630.16388060886,234884.46576499438,234174.13441358483,233417.47045307048,232634.58510466176,231807.20564952525,231110.92519400452,230576.7916251568,230239.04297054556,230031.13824528654,229860.00729224086,229861.89657548943,229970.72961278635,230384.66303183092,230832.77791291918,231351.1829284816,231632.5656902196,231477.66094940156,230911.92879786345,229969.4169106159,229041.82170320163,228144.51170866564,227534.02409012555,227049.44003028478,226699.7906608136,226243.72981000054,225774.39315449132,225115.57377616878,224478.07224107484,223841.49436615923,223255.40908787446,222677.19651753714,222063.03676911606,221545.01557916598,221097.29540620337,220955.2165862848,221154.28693389962,221512.88865143503,221809.8748519381,221931.284631507,221918.7395019167,221708.58791197496,221619.71931271846,221491.2285960981,221515.2566325269,221588.50201482515,222057.53214944186,222787.11433985722,223534.56874247012,224223.40654393783,224908.2064422729,225794.52033363483,226581.8666857679,227286.23220107134,227753.7229008307,228300.7744562627,228759.0197995841,229179.24088899838,229634.936904107,230211.85167856925,231039.50742533107,231938.60523981866,232949.51235687887,233608.47559456652,234072.02244245308,234331.56503855297,234740.23537022108,235017.6799763378,235441.59465830968,235888.311373502,236374.7509205242,236793.04164954586,237100.4222464241,237509.0795986849,238100.43022622692,238776.06716749104,239592.17535860487,240619.99428417048,241996.7816595219,243500.44772184824,244730.71067669065,245723.9372648527,246505.0568064076,247180.96574757274,247500.88981684938,247986.6589589176,248653.06439604537,249709.40660124537,250514.80187038294,251091.692047838,251552.43010728402,252253.3304492073,253332.43944240475,254814.4680524989,256197.2921769145,257355.13492067935,258230.354430689,259470.94566806103,260764.4803525368,262028.714866054,263110.5475447337,264273.66075333254,265478.84268241405,266701.96983335423,267655.0621017413,268375.34406936076,268807.45242104976,268999.63511099323,269746.41318300384,270855.4454040273,272691.20850006357,274487.241819408,276644.24314580293,278688.6759286099,280466.04813700175,281562.3934520762,282401.31387204496,283087.49348176515,284243.1953818491,285743.8036958031,287575.6879599096,289148.6732236625,290226.95113898144,291330.645318544,292434.1687572479,293721.6890861509,294629.15069515264,295607.6134273048,296846.3356259552,298322.5276378041,300012.9913483677,301605.3342188553,303195.13017696125,304622.3319070423,305702.5737760645,306409.94445347786,307130.26783653424,308509.232539882,311278.15972808073,315101.132193746,319845.0611709445,324905.55702408036,329697.0477801894,334558.95737849857,339078.95852699666,343573.33605689975,348261.0137517834,353216.69430433266,357538.5526936319,360411.59798009787,361888.09260390926,363362.0525203392,365400.45859658415,367920.13448560634,371316.69844280666,375359.2906229796,380470.4614276998,385922.37148245727,391329.68326474744,396649.63847621245,400502.07449200406,402318.4617816687,401927.04595545726,400988.5955583211,400093.8634569552,399275.49732105667,398639.5612514235,398507.56514032366,399679.3694282831,402104.58123934345,405207.6427670745,408560.75077107927,411824.0033794514,415034.530216707,417835.5669153188,420127.7876504568,422226.5584284344,424363.7982683927,426372.73426325334,428711.8481666753
47,4,Pennsylvania,state,,97016.7620816393,97221.63524072964,97416.6642133606,97812.04170399376,98215.85928060704,98628.32292185794,99065.6840689789,99485.66929306912,99913.08282116952,100322.65490219713,100776.37272902,101247.61939241328,101714.22893782827,102138.56413306184,102562.58136289609,103016.55830215248,103450.50631112186,103894.27821290733,104370.80829998321,104895.7535438623,105426.36810155383,105914.77116433864,106411.34185914806,106881.42152384255,107348.3427621246,107811.26860771551,108292.64523382172,108822.12326216973,109400.22571630879,110038.09574760353,110753.12981794223,111560.73824665823,112397.28263846667,113217.07358659361,113920.90633022756,114589.85692185402,115229.88822229563,115873.51168932258,116488.20881431412,117138.85024291184,117938.64092258715,118906.99161771819,119971.1727875523,120995.99117243772,122003.09900613698,122953.73573580968,123813.34551076521,124576.5644550139,125253.76681902721,126038.29894116208,126826.5084384218,127702.82055885954,128737.31467403653,129957.98867256392,131389.71870299426,132780.7467195278,134173.05281730407,135389.87815903642,136626.44965089383,137831.27045145724,139064.59278609583,140066.2671613742,141026.49578019173,142076.23711791923,143333.6472193319,144789.6789973318,146346.95219865048,147981.18481822743,149515.0992454466,150912.87414556483,152195.7455801222,153401.72667808377,154476.5706377142,155414.26713711765,156295.11951761224,157225.90972295732,158267.12624276432,159406.38439603985,160457.05868062517,161307.58779012272,161902.4847605496,162372.4970193079,162752.27623596188,163074.74819324588,163398.87531281754,163783.73434045023,164263.63349176088,164708.73143843535,165132.1673839211,165453.74631696023,165798.14552236267,166053.17712148302,166187.42536836016,166275.51965025975,166381.78885134475,166465.73380002278,166429.65721525173,166403.25548587798,166338.83084118186,166284.8753165416,166081.7121650468,165764.37939238639,165207.19889926314,164475.34407543766,163700.25003343367,163028.5643125712,162395.63987756436,161713.39096247847,161015.97430674205,160559.25176548006,160330.3615555316,160191.32210442447,159948.70887231213,159620.96155072216,159265.16848039537,158849.0112967964,158456.84069767132,158186.2473299234,158131.03643770795,158216.68882776934,158461.73367337763,158803.3356681973,159281.99294608945,159749.56473864906,160063.85572508478,160127.05235546202,159894.44345860416,159442.54114960774,158765.51322536537,157962.4502009854,157076.2473830202,156238.58585989207,155510.51414018773,154916.83509059722,154461.94952228942,153976.7594461278,153420.87865022165,152711.19981949544,152005.7504783443,151418.23834420086,150999.01354582913,150650.41899440784,150301.32462563715,149959.31239276123,149662.73211831733,149602.6704188248,149927.61157059344,150403.54678538835,150858.85213367056,151040.11061972883,151115.39061038892,150986.07789670653,150867.38708453925,150698.86363527973,150585.81918183327,150509.33163477716,150502.1567075378,150509.06223120453,150728.56683997044,151150.4716810639,151783.86654583827,152320.8384074015,152485.5957219399,152548.7860005579,152473.59182050286,152679.62632069472,152822.32766554412,153023.94095652274,153153.47581399628,153240.73880261852,153330.91579601262,153562.06257604447,153994.9465170004,154457.58825434477,154942.69294547508,155177.879608391,155195.5827307946,154862.88052132435,154655.83966895123,154626.69092752645,154696.38880548486,154741.17348992624,154933.7438188024,155355.86820868976,155949.45382545074,156479.39675258668,157107.24405438206,157826.99722985423,158534.33580840236,159067.8085281303,159334.79649808366,159685.09458989516,160170.37602696964,160674.02196799952,160718.26252863553,160705.85386336164,160898.52189430478,161396.9407924435,161789.66614150043,162183.47835670333,162681.08246830516,163310.14106470163,163875.59223332812,164513.50702539564,165075.71226679566,165575.5795474794,165955.5745297499,166391.0795502627,166853.1929150865,167341.03370416103,167854.26436302616,168420.12816243691,169053.2465883895,169824.6610107346,170735.85751527347,171646.97886195456,172462.06163995812,173168.03623456325,174147.034254894,175078.5178803519,175819.10521981886,176192.15513104716,176571.6035153541,177007.0935254075,177412.623975159,177634.10393507115,177887.90740987074,178239.6804304847,178894.52822566082,179891.3986980531,180949.73655997388,181808.8327764717,182370.41159396715,182977.86087337873,183660.4915146277,184381.4666989853,185037.40739285378,185863.53128987574,186911.19576415457,188043.26757935705,189122.5897381232,190259.02150249915,191489.03680531282,192881.29554448067,193732.0808959906,194096.40743862718,194424.1954388536,195475.6013826741,197671.4802821272,200410.31900637803,203665.1781561321,206718.56900337714,209538.53846413273,212295.33331537512,215150.2593539542,218055.7400640522,220952.06505974932,223990.91301038442,226162.03266712782,226940.1350398017,226078.45573849705,225390.46214152253,225448.70775988547,226384.86014391048,228737.9922356558,232206.74996222436,236556.11472027397,240460.53055192195,243445.72350046816,245749.66662620837,246621.62317229944,246392.98669253764,245413.89282980855,245086.2051582759,245258.15847288922,245453.87079104138,245294.42579624138,244932.50537986317,245112.62104431292,245922.97853887803,247420.40213281548,249179.7067027328,250877.89486264557,252497.7114090811,253736.5087634592,254548.7877723601,255028.16227463167,255462.76421079892,255980.27253712373,256822.4914857468
